YYYY MM DD hh mm ss T HEIGHT
2004 02 03 08 15 00 1 3481.889
2004 02 03 08 30 00 1 3481.875
2004 02 03 08 45 00 1 3481.856
2004 02 03 09 00 00 1 3481.832
2004 02 03 09 15 00 1 3481.808
2004 02 03 09 30 00 1 3481.780
2004 02 03 09 45 00 1 3481.751
2004 02 03 10 00 00 1 3481.722
2004 02 03 10 15 00 1 3481.691
2004 02 03 10 30 00 1 3481.670
2004 02 03 10 45 00 1 3481.647
2004 02 03 11 00 00 1 3481.627
2004 02 03 11 15 00 1 3481.609
2004 02 03 11 30 00 1 3481.599
2004 02 03 11 45 00 1 3481.586
2004 02 03 12 00 00 1 3481.590
2004 02 03 12 15 00 1 3481.594
2004 02 03 12 30 00 1 3481.607
2004 02 03 12 45 00 1 3481.621
2004 02 03 13 00 00 1 3481.653
2004 02 03 13 15 00 1 3481.671
2004 02 03 13 30 00 1 3481.710
2004 02 03 13 45 00 1 3481.745
2004 02 03 14 00 00 1 3481.785
2004 02 03 14 15 00 1 3481.832
2004 02 03 14 30 00 1 3481.886
2004 02 03 14 45 00 1 3481.941
2004 02 03 15 00 00 1 3481.999
2004 02 03 15 15 00 1 3482.048
2004 02 03 15 30 00 1 3482.101
2004 02 03 15 45 00 1 3482.149
2004 02 03 16 00 00 1 3482.212
2004 02 03 16 15 00 1 3482.252
2004 02 03 16 30 00 1 3482.291
2004 02 03 16 45 00 1 3482.326
2004 02 03 17 00 00 1 3482.357
2004 02 03 17 15 00 1 3482.375
2004 02 03 17 30 00 1 3482.389
2004 02 03 17 45 00 1 3482.395
2004 02 03 18 00 00 1 3482.395
2004 02 03 18 15 00 1 3482.374
2004 02 03 18 30 00 1 3482.356
2004 02 03 18 45 00 1 3482.331
2004 02 03 19 00 00 1 3482.289
2004 02 03 19 15 00 1 3482.236
2004 02 03 19 30 00 1 3482.180
2004 02 03 19 45 00 1 3482.104
2004 02 03 20 00 00 1 3482.034
2004 02 03 20 15 00 1 3481.949
2004 02 03 20 30 00 1 3481.862
2004 02 03 20 45 00 1 3481.763
2004 02 03 21 00 00 1 3481.665
2004 02 03 21 15 00 1 3481.556
2004 02 03 21 30 00 1 3481.443
2004 02 03 21 45 00 1 3481.339
2004 02 03 22 00 00 1 3481.233
2004 02 03 22 15 00 1 3481.127
2004 02 03 22 30 00 1 3481.027
2004 02 03 22 45 00 1 3480.933
2004 02 03 23 00 00 1 3480.833
2004 02 03 23 15 00 1 3480.752
2004 02 03 23 30 00 1 3480.672
2004 02 03 23 45 00 1 3480.602
2004 02 04 00 00 00 1 3480.546
2004 02 04 00 15 00 1 3480.493
2004 02 04 00 30 00 1 3480.453
2004 02 04 00 45 00 1 3480.425
2004 02 04 01 00 00 1 3480.410
2004 02 04 01 15 00 1 3480.404
2004 02 04 01 30 00 1 3480.412
2004 02 04 01 45 00 1 3480.430
2004 02 04 02 00 00 1 3480.456
2004 02 04 02 15 00 1 3480.494
2004 02 04 02 30 00 1 3480.546
2004 02 04 02 45 00 1 3480.605
2004 02 04 03 00 00 1 3480.665
2004 02 04 03 15 00 1 3480.738
2004 02 04 03 30 00 1 3480.816
2004 02 04 03 45 00 1 3480.900
2004 02 04 04 00 00 1 3480.985
2004 02 04 04 15 00 1 3481.074
2004 02 04 04 30 00 1 3481.159
2004 02 04 04 45 00 1 3481.251
2004 02 04 05 00 00 1 3481.338
2004 02 04 05 15 00 1 3481.424
2004 02 04 05 30 00 1 3481.506
2004 02 04 05 45 00 1 3481.586
2004 02 04 06 00 00 1 3481.663
2004 02 04 06 15 00 1 3481.732
2004 02 04 06 30 00 1 3481.794
2004 02 04 06 45 00 1 3481.850
2004 02 04 07 00 00 1 3481.893
2004 02 04 07 15 00 1 3481.933
2004 02 04 07 30 00 1 3481.961
2004 02 04 07 45 00 1 3481.983
2004 02 04 08 00 00 1 3481.995
2004 02 04 08 15 00 1 3481.999
2004 02 04 08 30 00 1 3481.994
2004 02 04 08 45 00 1 3481.980
2004 02 04 09 00 00 1 3481.963
2004 02 04 09 15 00 1 3481.940
2004 02 04 09 30 00 1 3481.912
2004 02 04 09 45 00 1 3481.880
2004 02 04 10 00 00 1 3481.845
2004 02 04 10 15 00 1 3481.809
2004 02 04 10 30 00 1 3481.767
2004 02 04 10 45 00 1 3481.733
2004 02 04 11 00 00 1 3481.693
2004 02 04 11 15 00 1 3481.661
2004 02 04 11 30 00 1 3481.631
2004 02 04 11 45 00 1 3481.605
2004 02 04 12 00 00 1 3481.583
2004 02 04 12 15 00 1 3481.568
2004 02 04 12 30 00 1 3481.554
2004 02 04 12 45 00 1 3481.554
2004 02 04 13 00 00 1 3481.556
2004 02 04 13 15 00 1 3481.567
2004 02 04 13 30 00 1 3481.585
2004 02 04 13 45 00 1 3481.609
2004 02 04 14 00 00 1 3481.641
2004 02 04 14 15 00 1 3481.677
2004 02 04 14 30 00 1 3481.722
2004 02 04 14 45 00 1 3481.772
2004 02 04 15 00 00 1 3481.828
2004 02 04 15 15 00 1 3481.882
2004 02 04 15 30 00 1 3481.941
2004 02 04 15 45 00 1 3482.001
2004 02 04 16 00 00 1 3482.063
2004 02 04 16 15 00 1 3482.127
2004 02 04 16 30 00 1 3482.189
2004 02 04 16 45 00 1 3482.244
2004 02 04 17 00 00 1 3482.298
2004 02 04 17 15 00 1 9999.000
2004 02 04 17 30 00 1 9999.000
2004 02 04 17 45 00 1 9999.000
2004 02 04 18 00 00 1 9999.000
2004 02 04 18 15 00 1 3482.459
2004 02 04 18 30 00 1 3482.467
2004 02 04 18 45 00 1 3482.465
2004 02 04 19 00 00 1 3482.450
2004 02 04 19 15 00 1 3482.426
2004 02 04 19 30 00 1 3482.391
2004 02 04 19 45 00 1 3482.344
2004 02 04 20 00 00 1 3482.286
2004 02 04 20 15 00 1 3482.216
2004 02 04 20 30 00 1 3482.135
2004 02 04 20 45 00 1 3482.049
2004 02 04 21 00 00 1 3481.952
2004 02 04 21 15 00 1 3481.852
2004 02 04 21 30 00 1 3481.748
2004 02 04 21 45 00 1 3481.634
2004 02 04 22 00 00 1 3481.519
2004 02 04 22 15 00 1 3481.402
2004 02 04 22 30 00 1 3481.283
2004 02 04 22 45 00 1 3481.167
2004 02 04 23 00 00 1 3481.054
2004 02 04 23 15 00 1 3480.943
2004 02 04 23 30 00 1 3480.842
2004 02 04 23 45 00 1 3480.745
2004 02 05 00 00 00 1 3480.655
2004 02 05 00 15 00 1 3480.571
2004 02 05 00 30 00 1 3480.500
2004 02 05 00 45 00 1 3480.440
2004 02 05 01 00 00 1 3480.391
2004 02 05 01 15 00 1 3480.353
2004 02 05 01 30 00 1 3480.329
2004 02 05 01 45 00 1 3480.320
2004 02 05 02 00 00 1 3480.322
2004 02 05 02 15 00 1 3480.336
2004 02 05 02 30 00 1 3480.359
2004 02 05 02 45 00 1 3480.396
2004 02 05 03 00 00 1 3480.446
2004 02 05 03 15 00 1 3480.502
2004 02 05 03 30 00 1 3480.572
2004 02 05 03 45 00 1 3480.649
2004 02 05 04 00 00 1 3480.735
2004 02 05 04 15 00 1 3480.828
2004 02 05 04 30 00 1 3480.922
2004 02 05 04 45 00 1 3481.022
2004 02 05 05 00 00 1 3481.120
2004 02 05 05 15 00 1 3481.220
2004 02 05 05 30 00 1 3481.322
2004 02 05 05 45 00 1 3481.420
2004 02 05 06 00 00 1 3481.514
2004 02 05 06 15 00 1 3481.603
2004 02 05 06 30 00 1 3481.686
2004 02 05 06 45 00 1 3481.763
2004 02 05 07 00 00 1 3481.834
2004 02 05 07 15 00 1 3481.895
2004 02 05 07 30 00 1 3481.948
2004 02 05 07 45 00 1 3481.987
2004 02 05 08 00 00 1 3482.021
2004 02 05 08 15 00 1 3482.045
2004 02 05 08 30 00 1 3482.055
2004 02 05 08 45 00 1 3482.058
2004 02 05 09 00 00 1 3482.053
2004 02 05 09 15 00 1 3482.039
2004 02 05 09 30 00 1 3482.015
2004 02 05 09 45 00 1 3481.989
2004 02 05 10 00 00 1 3481.952
2004 02 05 10 15 00 1 3481.914
2004 02 05 10 30 00 1 3481.870
2004 02 05 10 45 00 1 3481.825
2004 02 05 11 00 00 1 3481.775
2004 02 05 11 15 00 1 3481.730
2004 02 05 11 30 00 1 3481.683
2004 02 05 11 45 00 1 3481.639
2004 02 05 12 00 00 1 3481.599
2004 02 05 12 15 00 1 3481.559
2004 02 05 12 30 00 1 3481.527
2004 02 05 12 45 00 1 3481.498
2004 02 05 13 00 00 1 3481.483
2004 02 05 13 15 00 1 3481.473
2004 02 05 13 30 00 1 3481.470
2004 02 05 13 45 00 1 3481.476
2004 02 05 14 00 00 1 3481.489
2004 02 05 14 15 00 1 3481.508
2004 02 05 14 30 00 1 3481.540
2004 02 05 14 45 00 1 3481.578
2004 02 05 15 00 00 1 3481.628
2004 02 05 15 15 00 1 3481.683
2004 02 05 15 30 00 1 3481.740
2004 02 05 15 45 00 1 3481.803
2004 02 05 16 00 00 1 3481.870
2004 02 05 16 15 00 1 3481.941
2004 02 05 16 30 00 1 3482.014
2004 02 05 16 45 00 1 3482.084
2004 02 05 17 00 00 1 3482.148
2004 02 05 17 15 00 1 3482.217
2004 02 05 17 30 00 1 3482.276
2004 02 05 17 45 00 1 3482.336
2004 02 05 18 00 00 1 3482.386
2004 02 05 18 15 00 1 3482.430
2004 02 05 18 30 00 1 3482.465
2004 02 05 18 45 00 1 3482.490
2004 02 05 19 00 00 1 3482.508
2004 02 05 19 15 00 1 3482.513
2004 02 05 19 30 00 1 3482.510
2004 02 05 19 45 00 1 3482.490
2004 02 05 20 00 00 1 3482.457
2004 02 05 20 15 00 1 3482.417
2004 02 05 20 30 00 1 3482.366
2004 02 05 20 45 00 1 3482.300
2004 02 05 21 00 00 1 3482.222
2004 02 05 21 15 00 1 3482.139
2004 02 05 21 30 00 1 3482.042
2004 02 05 21 45 00 1 3481.941
2004 02 05 22 00 00 1 3481.831
2004 02 05 22 15 00 1 3481.718
2004 02 05 22 30 00 1 3481.597
2004 02 05 22 45 00 1 3481.473
2004 02 05 23 00 00 1 3481.358
2004 02 05 23 15 00 1 3481.228
2004 02 05 23 30 00 1 3481.110
2004 02 05 23 45 00 1 3480.991
2004 02 06 00 00 00 1 3480.876
2004 02 06 00 15 00 1 3480.775
2004 02 06 00 30 00 1 3480.680
2004 02 06 00 45 00 1 3480.589
2004 02 06 01 00 00 1 3480.508
2004 02 06 01 15 00 1 3480.442
2004 02 06 01 30 00 1 3480.383
2004 02 06 01 45 00 1 3480.341
2004 02 06 02 00 00 1 3480.314
2004 02 06 02 15 00 1 3480.298
2004 02 06 02 30 00 1 3480.295
2004 02 06 02 45 00 1 3480.311
2004 02 06 03 00 00 1 3480.331
2004 02 06 03 15 00 1 3480.368
2004 02 06 03 30 00 1 3480.420
2004 02 06 03 45 00 1 3480.476
2004 02 06 04 00 00 1 3480.550
2004 02 06 04 15 00 1 3480.626
2004 02 06 04 30 00 1 3480.717
2004 02 06 04 45 00 1 3480.811
2004 02 06 05 00 00 1 3480.912
2004 02 06 05 15 00 1 3481.017
2004 02 06 05 30 00 1 3481.124
2004 02 06 05 45 00 1 3481.230
2004 02 06 06 00 00 1 3481.340
2004 02 06 06 15 00 1 3481.449
2004 02 06 06 30 00 1 3481.549
2004 02 06 06 45 00 1 3481.650
2004 02 06 07 00 00 1 3481.737
2004 02 06 07 15 00 1 3481.815
2004 02 06 07 30 00 1 3481.893
2004 02 06 07 45 00 1 3481.957
2004 02 06 08 00 00 1 3482.012
2004 02 06 08 15 00 1 3482.059
2004 02 06 08 30 00 1 3482.096
2004 02 06 08 45 00 1 3482.119
2004 02 06 09 00 00 1 3482.130
2004 02 06 09 15 00 1 3482.131
2004 02 06 09 30 00 1 3482.126
2004 02 06 09 45 00 1 3482.105
2004 02 06 10 00 00 1 3482.081
2004 02 06 10 15 00 1 3482.052
2004 02 06 10 30 00 1 3482.009
2004 02 06 10 45 00 1 3481.961
2004 02 06 11 00 00 1 3481.912
2004 02 06 11 15 00 1 3481.856
2004 02 06 11 30 00 1 3481.793
2004 02 06 11 45 00 1 3481.737
2004 02 06 12 00 00 1 3481.686
2004 02 06 12 15 00 1 3481.631
2004 02 06 12 30 00 1 3481.584
2004 02 06 12 45 00 1 3481.532
2004 02 06 13 00 00 1 3481.490
2004 02 06 13 15 00 1 3481.456
2004 02 06 13 30 00 1 3481.426
2004 02 06 13 45 00 1 3481.406
2004 02 06 14 00 00 1 3481.399
2004 02 06 14 15 00 1 3481.401
2004 02 06 14 30 00 1 3481.407
2004 02 06 14 45 00 1 3481.429
2004 02 06 15 00 00 1 3481.455
2004 02 06 15 15 00 1 3481.497
2004 02 06 15 30 00 1 3481.540
2004 02 06 15 45 00 1 3481.596
2004 02 06 16 00 00 1 3481.656
2004 02 06 16 15 00 1 3481.727
2004 02 06 16 30 00 1 3481.802
2004 02 06 16 45 00 1 3481.876
2004 02 06 17 00 00 1 3481.956
2004 02 06 17 15 00 1 3482.036
2004 02 06 17 30 00 1 3482.111
2004 02 06 17 45 00 1 3482.184
2004 02 06 18 00 00 1 3482.256
2004 02 06 18 15 00 1 3482.323
2004 02 06 18 30 00 1 3482.378
2004 02 06 18 45 00 1 3482.441
2004 02 06 19 00 00 1 3482.480
2004 02 06 19 15 00 1 3482.516
2004 02 06 19 30 00 1 3482.538
2004 02 06 19 45 00 1 3482.552
2004 02 06 20 00 00 1 3482.557
2004 02 06 20 15 00 1 3482.546
2004 02 06 20 30 00 1 3482.523
2004 02 06 20 45 00 1 3482.481
2004 02 06 21 00 00 1 3482.435
2004 02 06 21 15 00 1 3482.372
2004 02 06 21 30 00 1 3482.299
2004 02 06 21 45 00 1 3482.218
2004 02 06 22 00 00 1 3482.124
2004 02 06 22 15 00 1 3482.028
2004 02 06 22 30 00 1 3481.911
2004 02 06 22 45 00 1 3481.794
2004 02 06 23 00 00 1 3481.678
2004 02 06 23 15 00 1 3481.549
2004 02 06 23 30 00 1 3481.418
2004 02 06 23 45 00 1 3481.294
2004 02 07 00 00 00 1 3481.168
2004 02 07 00 15 00 1 3481.049
2004 02 07 00 30 00 1 3480.930
2004 02 07 00 45 00 1 3480.815
2004 02 07 01 00 00 1 3480.706
2004 02 07 01 15 00 1 3480.615
2004 02 07 01 30 00 1 3480.532
2004 02 07 01 45 00 1 3480.456
2004 02 07 02 00 00 1 3480.398
2004 02 07 02 15 00 1 3480.347
2004 02 07 02 30 00 1 3480.312
2004 02 07 02 45 00 1 3480.291
2004 02 07 03 00 00 1 3480.287
2004 02 07 03 15 00 1 3480.297
2004 02 07 03 30 00 1 3480.323
2004 02 07 03 45 00 1 3480.359
2004 02 07 04 00 00 1 3480.410
2004 02 07 04 15 00 1 3480.473
2004 02 07 04 30 00 1 3480.545
2004 02 07 04 45 00 1 3480.630
2004 02 07 05 00 00 1 3480.721
2004 02 07 05 15 00 1 3480.819
2004 02 07 05 30 00 1 3480.928
2004 02 07 05 45 00 1 3481.037
2004 02 07 06 00 00 1 3481.150
2004 02 07 06 15 00 1 3481.267
2004 02 07 06 30 00 1 3481.378
2004 02 07 06 45 00 1 3481.492
2004 02 07 07 00 00 1 3481.600
2004 02 07 07 15 00 1 3481.701
2004 02 07 07 30 00 1 3481.798
2004 02 07 07 45 00 1 3481.885
2004 02 07 08 00 00 1 3481.963
2004 02 07 08 15 00 1 3482.037
2004 02 07 08 30 00 1 3482.097
2004 02 07 08 45 00 1 3482.150
2004 02 07 09 00 00 1 3482.180
2004 02 07 09 15 00 1 3482.203
2004 02 07 09 30 00 1 3482.213
2004 02 07 09 45 00 1 3482.214
2004 02 07 10 00 00 1 3482.206
2004 02 07 10 15 00 1 3482.186
2004 02 07 10 30 00 1 3482.154
2004 02 07 10 45 00 1 3482.111
2004 02 07 11 00 00 1 3482.060
2004 02 07 11 15 00 1 3482.001
2004 02 07 11 30 00 1 3481.942
2004 02 07 11 45 00 1 3481.880
2004 02 07 12 00 00 1 3481.816
2004 02 07 12 15 00 1 3481.748
2004 02 07 12 30 00 1 3481.681
2004 02 07 12 45 00 1 3481.616
2004 02 07 13 00 00 1 3481.552
2004 02 07 13 15 00 1 3481.497
2004 02 07 13 30 00 1 3481.450
2004 02 07 13 45 00 1 3481.404
2004 02 07 14 00 00 1 3481.369
2004 02 07 14 15 00 1 3481.345
2004 02 07 14 30 00 1 3481.328
2004 02 07 14 45 00 1 3481.317
2004 02 07 15 00 00 1 3481.321
2004 02 07 15 15 00 1 3481.333
2004 02 07 15 30 00 1 3481.355
2004 02 07 15 45 00 1 3481.390
2004 02 07 16 00 00 1 3481.432
2004 02 07 16 15 00 1 3481.484
2004 02 07 16 30 00 1 3481.544
2004 02 07 16 45 00 1 3481.611
2004 02 07 17 00 00 1 3481.685
2004 02 07 17 15 00 1 3481.760
2004 02 07 17 30 00 1 3481.840
2004 02 07 17 45 00 1 3481.923
2004 02 07 18 00 00 1 3482.007
2004 02 07 18 15 00 1 3482.085
2004 02 07 18 30 00 1 3482.161
2004 02 07 18 45 00 1 3482.237
2004 02 07 19 00 00 1 3482.306
2004 02 07 19 15 00 1 3482.367
2004 02 07 19 30 00 1 3482.421
2004 02 07 19 45 00 1 3482.466
2004 02 07 20 00 00 1 3482.500
2004 02 07 20 15 00 1 3482.520
2004 02 07 20 30 00 1 3482.535
2004 02 07 20 45 00 1 3482.530
2004 02 07 21 00 00 1 3482.516
2004 02 07 21 15 00 1 3482.492
2004 02 07 21 30 00 1 3482.449
2004 02 07 21 45 00 1 3482.398
2004 02 07 22 00 00 1 3482.331
2004 02 07 22 15 00 1 3482.255
2004 02 07 22 30 00 1 3482.163
2004 02 07 22 45 00 1 3482.064
2004 02 07 23 00 00 1 3481.961
2004 02 07 23 15 00 1 3481.846
2004 02 07 23 30 00 1 3481.727
2004 02 07 23 45 00 1 3481.600
2004 02 08 00 00 00 1 3481.474
2004 02 08 00 15 00 1 3481.345
2004 02 08 00 30 00 1 3481.217
2004 02 08 00 45 00 1 3481.094
2004 02 08 01 00 00 1 3480.971
2004 02 08 01 15 00 1 3480.859
2004 02 08 01 30 00 1 3480.750
2004 02 08 01 45 00 1 3480.653
2004 02 08 02 00 00 1 3480.564
2004 02 08 02 15 00 1 3480.489
2004 02 08 02 30 00 1 3480.424
2004 02 08 02 45 00 1 3480.373
2004 02 08 03 00 00 1 3480.336
2004 02 08 03 15 00 1 3480.314
2004 02 08 03 30 00 1 3480.307
2004 02 08 03 45 00 1 3480.316
2004 02 08 04 00 00 1 3480.340
2004 02 08 04 15 00 1 3480.379
2004 02 08 04 30 00 1 3480.427
2004 02 08 04 45 00 1 3480.495
2004 02 08 05 00 00 1 3480.565
2004 02 08 05 15 00 1 3480.650
2004 02 08 05 30 00 1 3480.744
2004 02 08 05 45 00 1 3480.846
2004 02 08 06 00 00 1 3480.957
2004 02 08 06 15 00 1 3481.073
2004 02 08 06 30 00 1 3481.188
2004 02 08 06 45 00 1 3481.308
2004 02 08 07 00 00 1 3481.424
2004 02 08 07 15 00 1 3481.535
2004 02 08 07 30 00 1 3481.646
2004 02 08 07 45 00 1 3481.751
2004 02 08 08 00 00 1 3481.853
2004 02 08 08 15 00 1 3481.942
2004 02 08 08 30 00 1 3482.024
2004 02 08 08 45 00 1 3482.096
2004 02 08 09 00 00 1 3482.154
2004 02 08 09 15 00 1 3482.204
2004 02 08 09 30 00 1 3482.242
2004 02 08 09 45 00 1 3482.265
2004 02 08 10 00 00 1 3482.279
2004 02 08 10 15 00 1 3482.275
2004 02 08 10 30 00 1 3482.261
2004 02 08 10 45 00 1 3482.233
2004 02 08 11 00 00 1 3482.197
2004 02 08 11 15 00 1 3482.152
2004 02 08 11 30 00 1 3482.096
2004 02 08 11 45 00 1 3482.035
2004 02 08 12 00 00 1 3481.968
2004 02 08 12 15 00 1 3481.898
2004 02 08 12 30 00 1 3481.825
2004 02 08 12 45 00 1 3481.747
2004 02 08 13 00 00 1 3481.669
2004 02 08 13 15 00 1 3481.593
2004 02 08 13 30 00 1 3481.518
2004 02 08 13 45 00 1 3481.452
2004 02 08 14 00 00 1 3481.386
2004 02 08 14 15 00 1 3481.333
2004 02 08 14 30 00 1 3481.285
2004 02 08 14 45 00 1 3481.246
2004 02 08 15 00 00 1 3481.220
2004 02 08 15 15 00 1 3481.202
2004 02 08 15 30 00 1 3481.194
2004 02 08 15 45 00 1 3481.204
2004 02 08 16 00 00 1 3481.218
2004 02 08 16 15 00 1 3481.249
2004 02 08 16 30 00 1 3481.289
2004 02 08 16 45 00 1 3481.332
2004 02 08 17 00 00 1 3481.385
2004 02 08 17 15 00 1 3481.449
2004 02 08 17 30 00 1 3481.521
2004 02 08 17 45 00 1 3481.597
2004 02 08 18 00 00 1 3481.675
2004 02 08 18 15 00 1 3481.761
2004 02 08 18 30 00 1 3481.846
2004 02 08 18 45 00 1 3481.930
2004 02 08 19 00 00 1 3482.013
2004 02 08 19 15 00 1 3482.092
2004 02 08 19 30 00 1 3482.171
2004 02 08 19 45 00 1 3482.241
2004 02 08 20 00 00 1 3482.305
2004 02 08 20 15 00 1 3482.358
2004 02 08 20 30 00 1 3482.404
2004 02 08 20 45 00 1 3482.435
2004 02 08 21 00 00 1 3482.458
2004 02 08 21 15 00 1 3482.467
2004 02 08 21 30 00 1 3482.467
2004 02 08 21 45 00 1 3482.452
2004 02 08 22 00 00 1 3482.425
2004 02 08 22 15 00 1 3482.387
2004 02 08 22 30 00 1 3482.333
2004 02 08 22 45 00 1 3482.268
2004 02 08 23 00 00 1 3482.188
2004 02 08 23 15 00 1 3482.105
2004 02 08 23 30 00 1 3482.007
2004 02 08 23 45 00 1 3481.904
2004 02 09 00 00 00 1 3481.793
2004 02 09 00 15 00 1 3481.676
2004 02 09 00 30 00 1 3481.554
2004 02 09 00 45 00 1 3481.430
2004 02 09 01 00 00 1 3481.309
2004 02 09 01 15 00 1 3481.190
2004 02 09 01 30 00 1 3481.075
2004 02 09 01 45 00 1 3480.962
2004 02 09 02 00 00 1 3480.858
2004 02 09 02 15 00 1 3480.760
2004 02 09 02 30 00 1 3480.671
2004 02 09 02 45 00 1 3480.595
2004 02 09 03 00 00 1 3480.529
2004 02 09 03 15 00 1 3480.477
2004 02 09 03 30 00 1 3480.438
2004 02 09 03 45 00 1 3480.415
2004 02 09 04 00 00 1 3480.409
2004 02 09 04 15 00 1 3480.414
2004 02 09 04 30 00 1 3480.434
2004 02 09 04 45 00 1 3480.464
2004 02 09 05 00 00 1 3480.509
2004 02 09 05 15 00 1 3480.568
2004 02 09 05 30 00 1 3480.643
2004 02 09 05 45 00 1 3480.726
2004 02 09 06 00 00 1 3480.817
2004 02 09 06 15 00 1 3480.920
2004 02 09 06 30 00 1 3481.026
2004 02 09 06 45 00 1 3481.143
2004 02 09 07 00 00 1 3481.258
2004 02 09 07 15 00 1 3481.372
2004 02 09 07 30 00 1 3481.486
2004 02 09 07 45 00 1 3481.600
2004 02 09 08 00 00 1 3481.711
2004 02 09 08 15 00 1 3481.817
2004 02 09 08 30 00 1 3481.914
2004 02 09 08 45 00 1 3482.010
2004 02 09 09 00 00 1 3482.088
2004 02 09 09 15 00 1 3482.160
2004 02 09 09 30 00 1 3482.218
2004 02 09 09 45 00 1 3482.266
2004 02 09 10 00 00 1 3482.305
2004 02 09 10 15 00 1 3482.327
2004 02 09 10 30 00 1 3482.339
2004 02 09 10 45 00 1 3482.338
2004 02 09 11 00 00 1 3482.320
2004 02 09 11 15 00 1 3482.293
2004 02 09 11 30 00 1 3482.254
2004 02 09 11 45 00 1 3482.208
2004 02 09 12 00 00 1 3482.148
2004 02 09 12 15 00 1 3482.080
2004 02 09 12 30 00 1 3482.008
2004 02 09 12 45 00 1 3481.931
2004 02 09 13 00 00 1 3481.848
2004 02 09 13 15 00 1 3481.762
2004 02 09 13 30 00 1 3481.679
2004 02 09 13 45 00 1 3481.594
2004 02 09 14 00 00 1 3481.513
2004 02 09 14 15 00 1 3481.438
2004 02 09 14 30 00 1 3481.365
2004 02 09 14 45 00 1 3481.300
2004 02 09 15 00 00 1 3481.242
2004 02 09 15 15 00 1 3481.195
2004 02 09 15 30 00 1 3481.157
2004 02 09 15 45 00 1 3481.128
2004 02 09 16 00 00 1 3481.112
2004 02 09 16 15 00 1 3481.103
2004 02 09 16 30 00 1 3481.110
2004 02 09 16 45 00 1 3481.127
2004 02 09 17 00 00 1 3481.152
2004 02 09 17 15 00 1 3481.193
2004 02 09 17 30 00 1 3481.234
2004 02 09 17 45 00 1 3481.294
2004 02 09 18 00 00 1 3481.356
2004 02 09 18 15 00 1 3481.425
2004 02 09 18 30 00 1 3481.501
2004 02 09 18 45 00 1 3481.583
2004 02 09 19 00 00 1 3481.663
2004 02 09 19 15 00 1 3481.753
2004 02 09 19 30 00 1 3481.837
2004 02 09 19 45 00 1 3481.922
2004 02 09 20 00 00 1 3481.999
2004 02 09 20 15 00 1 3482.074
2004 02 09 20 30 00 1 3482.138
2004 02 09 20 45 00 1 3482.201
2004 02 09 21 00 00 1 3482.251
2004 02 09 21 15 00 1 3482.302
2004 02 09 21 30 00 1 3482.335
2004 02 09 21 45 00 1 3482.356
2004 02 09 22 00 00 1 3482.367
2004 02 09 22 15 00 1 3482.361
2004 02 09 22 30 00 1 3482.345
2004 02 09 22 45 00 1 3482.322
2004 02 09 23 00 00 1 3482.285
2004 02 09 23 15 00 1 3482.235
2004 02 09 23 30 00 1 3482.171
2004 02 09 23 45 00 1 3482.097
2004 02 10 00 00 00 1 3482.014
2004 02 10 00 15 00 1 3481.925
2004 02 10 00 30 00 1 3481.828
2004 02 10 00 45 00 1 3481.725
2004 02 10 01 00 00 1 3481.615
2004 02 10 01 15 00 1 3481.506
2004 02 10 01 30 00 1 3481.393
2004 02 10 01 45 00 1 3481.281
2004 02 10 02 00 00 1 3481.176
2004 02 10 02 15 00 1 3481.070
2004 02 10 02 30 00 1 3480.973
2004 02 10 02 45 00 1 3480.882
2004 02 10 03 00 00 1 3480.798
2004 02 10 03 15 00 1 3480.728
2004 02 10 03 30 00 1 3480.661
2004 02 10 03 45 00 1 3480.620
2004 02 10 04 00 00 1 3480.577
2004 02 10 04 15 00 1 3480.552
2004 02 10 04 30 00 1 3480.542
2004 02 10 04 45 00 1 3480.546
2004 02 10 05 00 00 1 3480.563
2004 02 10 05 15 00 1 3480.593
2004 02 10 05 30 00 1 3480.638
2004 02 10 05 45 00 1 3480.690
2004 02 10 06 00 00 1 3480.756
2004 02 10 06 15 00 1 3480.834
2004 02 10 06 30 00 1 3480.924
2004 02 10 06 45 00 1 3481.022
2004 02 10 07 00 00 1 3481.125
2004 02 10 07 15 00 1 3481.231
2004 02 10 07 30 00 1 3481.340
2004 02 10 07 45 00 1 3481.451
2004 02 10 08 00 00 1 3481.563
2004 02 10 08 15 00 1 3481.675
2004 02 10 08 30 00 1 3481.786
2004 02 10 08 45 00 1 3481.888
2004 02 10 09 00 00 1 3481.985
2004 02 10 09 15 00 1 3482.077
2004 02 10 09 30 00 1 3482.159
2004 02 10 09 45 00 1 3482.230
2004 02 10 10 00 00 1 3482.290
2004 02 10 10 15 00 1 3482.342
2004 02 10 10 30 00 1 3482.379
2004 02 10 10 45 00 1 3482.403
2004 02 10 11 00 00 1 3482.413
2004 02 10 11 15 00 1 3482.410
2004 02 10 11 30 00 1 3482.393
2004 02 10 11 45 00 1 3482.368
2004 02 10 12 00 00 1 3482.329
2004 02 10 12 15 00 1 3482.282
2004 02 10 12 30 00 1 3482.221
2004 02 10 12 45 00 1 3482.153
2004 02 10 13 00 00 1 3482.083
2004 02 10 13 15 00 1 3482.001
2004 02 10 13 30 00 1 3481.913
2004 02 10 13 45 00 1 3481.820
2004 02 10 14 00 00 1 3481.724
2004 02 10 14 15 00 1 3481.629
2004 02 10 14 30 00 1 3481.541
